NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN TC-NER%REACTOME%R-HSA-6782210.3	GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN TC-NER%REACTOME%R-HSA-6782210.3	Details ...	60	0.61811024	1.9540673	0.0	0.0034583642	0.073	3328	tags=52%, list=22%, signal=66%	
FC EPSILON RECEPTOR (FCERI) SIGNALING%REACTOME%R-HSA-2454202.5	FC EPSILON RECEPTOR (FCERI) SIGNALING%REACTOME%R-HSA-2454202.5		172	0.5388673	1.9462051	0.0	0.0036833098	0.082	4716	tags=57%, list=31%, signal=81%	
FORMATION OF TC-NER PRE-INCISION COMPLEX%REACTOME DATABASE ID RELEASE 81%6781823	FORMATION OF TC-NER PRE-INCISION COMPLEX%REACTOME DATABASE ID RELEASE 81%6781823		49	0.62561893	1.9449215	0.0	0.0036814548	0.086	3845	tags=59%, list=25%, signal=79%	
RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME DATABASE ID RELEASE 81%163200	RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME DATABASE ID RELEASE 81%163200		106	0.5641844	1.9235098	0.0	0.005816893	0.14	2554	tags=48%, list=17%, signal=57%	
CLASSICAL ANTIBODY-MEDIATED COMPLEMENT ACTIVATION%REACTOME%R-HSA-173623.4	CLASSICAL ANTIBODY-MEDIATED COMPLEMENT ACTIVATION%REACTOME%R-HSA-173623.4		60	0.60321665	1.9220296	0.0	0.00580087	0.145	4584	tags=75%, list=30%, signal=106%	
PARASITE INFECTION%REACTOME%R-HSA-9664407.2	PARASITE INFECTION%REACTOME%R-HSA-9664407.2		108	0.5568019	1.9202312	0.0	0.0060055014	0.157	4584	tags=56%, list=30%, signal=80%	
FCGR3A-MEDIATED PHAGOCYTOSIS%REACTOME%R-HSA-9664422.2	FCGR3A-MEDIATED PHAGOCYTOSIS%REACTOME%R-HSA-9664422.2		108	0.5568019	1.9136299	0.0	0.0065091085	0.176	4584	tags=56%, list=30%, signal=80%	
TRANSCRIPTION-COUPLED NUCLEOTIDE EXCISION REPAIR (TC-NER)%REACTOME%R-HSA-6781827.3	TRANSCRIPTION-COUPLED NUCLEOTIDE EXCISION REPAIR (TC-NER)%REACTOME%R-HSA-6781827.3		74	0.5791165	1.9123645	0.0	0.0064364905	0.18	3845	tags=53%, list=25%, signal=70%	
FCERI MEDIATED CA+2 MOBILIZATION%REACTOME DATABASE ID RELEASE 81%2871809	FCERI MEDIATED CA+2 MOBILIZATION%REACTOME DATABASE ID RELEASE 81%2871809		76	0.57693964	1.9122196	0.0	0.0062389956	0.18	4584	tags=62%, list=30%, signal=88%	
MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME%R-HSA-5419276.3	MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME%R-HSA-5419276.3		84	0.56497896	1.9089489	0.0	0.0064312667	0.192	4932	tags=67%, list=32%, signal=97%	
TAT-MEDIATED HIV ELONGATION ARREST AND RECOVERY%REACTOME%R-HSA-167243.5	TAT-MEDIATED HIV ELONGATION ARREST AND RECOVERY%REACTOME%R-HSA-167243.5		27	0.67239016	1.9088178	0.0	0.0062168906	0.192	4380	tags=78%, list=28%, signal=108%	
TRANSLATION%REACTOME%R-HSA-72766.6	TRANSLATION%REACTOME%R-HSA-72766.6		183	0.5203129	1.9057736	0.0	0.006485092	0.207	5313	tags=62%, list=34%, signal=93%	
MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120	MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120		35	0.6512494	1.9049773	0.0	0.0063676103	0.208	2101	tags=60%, list=14%, signal=69%	
LEISHMANIA PHAGOCYTOSIS%REACTOME%R-HSA-9664417.2	LEISHMANIA PHAGOCYTOSIS%REACTOME%R-HSA-9664417.2		108	0.5568019	1.901778	0.0	0.0065879025	0.22	4584	tags=56%, list=30%, signal=80%	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108		80	0.5679304	1.896655	0.0	0.0070108143	0.239	3617	tags=51%, list=23%, signal=67%	
HIV TRANSCRIPTION ELONGATION%REACTOME%R-HSA-167169.4	HIV TRANSCRIPTION ELONGATION%REACTOME%R-HSA-167169.4		38	0.6330323	1.8889937	0.0	0.008005291	0.27	4380	tags=68%, list=28%, signal=95%	
PAUSING AND RECOVERY OF TAT-MEDIATED HIV ELONGATION%REACTOME DATABASE ID RELEASE 81%167238	PAUSING AND RECOVERY OF TAT-MEDIATED HIV ELONGATION%REACTOME DATABASE ID RELEASE 81%167238		27	0.67239016	1.8884398	0.0	0.007884125	0.273	4380	tags=78%, list=28%, signal=108%	
MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 81%5389840	MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 81%5389840		84	0.55785227	1.883892	0.0	0.00823486	0.291	4932	tags=67%, list=32%, signal=97%	
TAT-MEDIATED ELONGATION OF THE HIV-1 TRANSCRIPT%REACTOME DATABASE ID RELEASE 81%167246	TAT-MEDIATED ELONGATION OF THE HIV-1 TRANSCRIPT%REACTOME DATABASE ID RELEASE 81%167246		38	0.6330323	1.876167	0.0	0.0092401	0.328	4380	tags=68%, list=28%, signal=95%	
MITOCHONDRIAL TRANSLATION INITIATION%REACTOME%R-HSA-5368286.3	MITOCHONDRIAL TRANSLATION INITIATION%REACTOME%R-HSA-5368286.3		84	0.55580145	1.874814	0.0	0.009166012	0.333	4932	tags=65%, list=32%, signal=96%	
MITOCHONDRIAL GENE EXPRESSION%GOBP%GO:0140053	MITOCHONDRIAL GENE EXPRESSION%GOBP%GO:0140053		133	0.53244644	1.8746033	0.0	0.008936861	0.333	4609	tags=55%, list=30%, signal=78%	
FORMATION OF HIV-1 ELONGATION COMPLEX CONTAINING HIV-1 TAT%REACTOME%R-HSA-167200.5	FORMATION OF HIV-1 ELONGATION COMPLEX CONTAINING HIV-1 TAT%REACTOME%R-HSA-167200.5		38	0.6330323	1.8737432	0.0	0.008874314	0.339	4380	tags=68%, list=28%, signal=95%	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981		50	0.60485977	1.8697157	0.0	0.009399197	0.361	2591	tags=52%, list=17%, signal=62%	
NADH DEHYDROGENASE COMPLEX ASSEMBLY%GOBP%GO:0010257	NADH DEHYDROGENASE COMPLEX ASSEMBLY%GOBP%GO:0010257		50	0.60485977	1.869573	0.0	0.009180611	0.361	2591	tags=52%, list=17%, signal=62%	
DUAL INCISION IN TC-NER%REACTOME%R-HSA-6782135.4	DUAL INCISION IN TC-NER%REACTOME%R-HSA-6782135.4		61	0.57576317	1.8675604	0.0	0.009301987	0.373	3328	tags=48%, list=22%, signal=60%	
EUKARYOTIC TRANSCRIPTION INITIATION%WIKIPATHWAYS_20240310%WP405%HOMO SAPIENS	EUKARYOTIC TRANSCRIPTION INITIATION%WIKIPATHWAYS_20240310%WP405%HOMO SAPIENS		31	0.64094126	1.8639685	0.0	0.009700832	0.391	4044	tags=61%, list=26%, signal=83%	
FCGR ACTIVATION%REACTOME DATABASE ID RELEASE 81%2029481	FCGR ACTIVATION%REACTOME DATABASE ID RELEASE 81%2029481		65	0.57261163	1.8632554	0.0	0.009588654	0.396	4584	tags=71%, list=30%, signal=100%	
B CELL PROLIFERATION%GOBP%GO:0042100	B CELL PROLIFERATION%GOBP%GO:0042100		16	0.7482659	1.860009	0.0	0.009925885	0.414	355	tags=31%, list=2%, signal=32%	
MITOCHONDRIAL TRANSLATION%REACTOME DATABASE ID RELEASE 81%5368287	MITOCHONDRIAL TRANSLATION%REACTOME DATABASE ID RELEASE 81%5368287		90	0.5476227	1.8566655	0.0	0.010382188	0.437	4932	tags=63%, list=32%, signal=93%	
CYCLIN A:CDK2-ASSOCIATED EVENTS AT S PHASE ENTRY%REACTOME%R-HSA-69656.6	CYCLIN A:CDK2-ASSOCIATED EVENTS AT S PHASE ENTRY%REACTOME%R-HSA-69656.6		82	0.5516484	1.8562808	0.0	0.010226023	0.439	3875	tags=50%, list=25%, signal=66%	
PROTON MOTIVE FORCE-DRIVEN MITOCHONDRIAL ATP SYNTHESIS%GOBP%GO:0042776	PROTON MOTIVE FORCE-DRIVEN MITOCHONDRIAL ATP SYNTHESIS%GOBP%GO:0042776		41	0.61191046	1.8542844	0.0	0.010476332	0.456	3704	tags=71%, list=24%, signal=93%	
VESICLE TARGETING, ROUGH ER TO CIS-GOLGI%GOBP%GO:0048207	VESICLE TARGETING, ROUGH ER TO CIS-GOLGI%GOBP%GO:0048207		21	0.69387615	1.8495094	0.0	0.011304451	0.491	2288	tags=57%, list=15%, signal=67%	
MITOCHONDRIAL TRANSLATION%GOBP%GO:0032543	MITOCHONDRIAL TRANSLATION%GOBP%GO:0032543		103	0.54098225	1.8466978	0.0	0.011523879	0.506	3802	tags=50%, list=25%, signal=67%	
REGULATION OF TNFR1 SIGNALING%REACTOME%R-HSA-5357905.8	REGULATION OF TNFR1 SIGNALING%REACTOME%R-HSA-5357905.8		43	0.607919	1.8456212	0.0	0.011546232	0.513	2621	tags=40%, list=17%, signal=47%	
RNA POL II CTD PHOSPHORYLATION AND INTERACTION WITH CE DURING HIV INFECTION%REACTOME%R-HSA-167160.4	RNA POL II CTD PHOSPHORYLATION AND INTERACTION WITH CE DURING HIV INFECTION%REACTOME%R-HSA-167160.4		26	0.6725416	1.8430316	0.0	0.011906166	0.524	3328	tags=62%, list=22%, signal=78%	
PROTON MOTIVE FORCE-DRIVEN ATP SYNTHESIS%GOBP%GO:0015986	PROTON MOTIVE FORCE-DRIVEN ATP SYNTHESIS%GOBP%GO:0015986		42	0.61467075	1.8421782	0.0	0.011888398	0.531	3704	tags=71%, list=24%, signal=94%	
FORMATION OF THE EARLY ELONGATION COMPLEX%REACTOME DATABASE ID RELEASE 81%113418	FORMATION OF THE EARLY ELONGATION COMPLEX%REACTOME DATABASE ID RELEASE 81%113418		32	0.63530654	1.8415138	0.0012755102	0.011773675	0.533	3522	tags=63%, list=23%, signal=81%	
RNA POL II CTD PHOSPHORYLATION AND INTERACTION WITH CE%REACTOME%R-HSA-77075.4	RNA POL II CTD PHOSPHORYLATION AND INTERACTION WITH CE%REACTOME%R-HSA-77075.4		26	0.6725416	1.8410985	0.0	0.011614963	0.534	3328	tags=62%, list=22%, signal=78%	
SPLICEOSOMAL SNRNP ASSEMBLY%GOBP%GO:0000387	SPLICEOSOMAL SNRNP ASSEMBLY%GOBP%GO:0000387		39	0.6180318	1.8391535	0.0	0.011712769	0.543	2955	tags=49%, list=19%, signal=60%	
COPII VESICLE COATING%GOBP%GO:0048208	COPII VESICLE COATING%GOBP%GO:0048208		21	0.69387615	1.838673	0.0	0.011637805	0.545	2288	tags=57%, list=15%, signal=67%	
VESICLE TARGETING, TO, FROM OR WITHIN GOLGI%GOBP%GO:0048199	VESICLE TARGETING, TO, FROM OR WITHIN GOLGI%GOBP%GO:0048199		28	0.6577361	1.838349	0.001305483	0.011580066	0.548	2288	tags=50%, list=15%, signal=59%	
COMPLEX I BIOGENESIS%REACTOME%R-HSA-6799198.3	COMPLEX I BIOGENESIS%REACTOME%R-HSA-6799198.3		51	0.58872235	1.8379756	0.0	0.011479738	0.549	2325	tags=51%, list=15%, signal=60%	
ROLE OF PHOSPHOLIPIDS IN PHAGOCYTOSIS%REACTOME DATABASE ID RELEASE 81%2029485	ROLE OF PHOSPHOLIPIDS IN PHAGOCYTOSIS%REACTOME DATABASE ID RELEASE 81%2029485		78	0.55763334	1.8348149	0.0	0.012056578	0.567	4584	tags=64%, list=30%, signal=91%	
FCGR3A-MEDIATED IL10 SYNTHESIS%REACTOME%R-HSA-9664323.3	FCGR3A-MEDIATED IL10 SYNTHESIS%REACTOME%R-HSA-9664323.3		89	0.5371312	1.8346705	0.0	0.011908235	0.568	4584	tags=61%, list=30%, signal=86%	
FORMATION OF THE HIV-1 EARLY ELONGATION COMPLEX%REACTOME%R-HSA-167158.4	FORMATION OF THE HIV-1 EARLY ELONGATION COMPLEX%REACTOME%R-HSA-167158.4		32	0.63530654	1.8342572	0.00125	0.011793346	0.568	3522	tags=63%, list=23%, signal=81%	
HALLMARK_DNA_REPAIR%MSIGDBHALLMARK%HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR%MSIGDBHALLMARK%HALLMARK_DNA_REPAIR		113	0.5271184	1.832072	0.0	0.012003688	0.581	3818	tags=51%, list=25%, signal=68%	
SCF(SKP2)-MEDIATED DEGRADATION OF P27 P21%REACTOME DATABASE ID RELEASE 81%187577	SCF(SKP2)-MEDIATED DEGRADATION OF P27 P21%REACTOME DATABASE ID RELEASE 81%187577		57	0.5757764	1.8314557	0.0	0.0119182365	0.583	3813	tags=56%, list=25%, signal=74%	
MITOCHONDRIAL COMPLEX IV ASSEMBLY%WIKIPATHWAYS_20240310%WP4922%HOMO SAPIENS	MITOCHONDRIAL COMPLEX IV ASSEMBLY%WIKIPATHWAYS_20240310%WP4922%HOMO SAPIENS		26	0.6686236	1.8258601	0.0	0.012933788	0.621	2840	tags=62%, list=18%, signal=75%	
OXIDATIVE PHOSPHORYLATION%WIKIPATHWAYS_20240310%WP623%HOMO SAPIENS	OXIDATIVE PHOSPHORYLATION%WIKIPATHWAYS_20240310%WP623%HOMO SAPIENS		34	0.6288161	1.8222315	0.0	0.013746842	0.648	2298	tags=59%, list=15%, signal=69%	
INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE%GOBP%GO:0008630	INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE%GOBP%GO:0008630		48	0.58652997	1.812419	0.0	0.01611631	0.709	2075	tags=31%, list=13%, signal=36%	
MITOCHONDRIAL MEMBRANE ORGANIZATION%GOBP%GO:0007006	MITOCHONDRIAL MEMBRANE ORGANIZATION%GOBP%GO:0007006		80	0.54590017	1.8122565	0.0	0.015937988	0.709	4235	tags=54%, list=27%, signal=74%	
HALLMARK_MYC_TARGETS_V1%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V1		133	0.5133166	1.8084168	0.0	0.0169046	0.743	4360	tags=47%, list=28%, signal=65%	
U12 DEPENDENT SPLICING%REACTOME DATABASE ID RELEASE 81%72165	U12 DEPENDENT SPLICING%REACTOME DATABASE ID RELEASE 81%72165		50	0.577018	1.808154	0.0	0.01675826	0.745	4288	tags=62%, list=28%, signal=86%	
FCGAMMA RECEPTOR (FCGR) DEPENDENT PHAGOCYTOSIS%REACTOME DATABASE ID RELEASE 81%2029480	FCGAMMA RECEPTOR (FCGR) DEPENDENT PHAGOCYTOSIS%REACTOME DATABASE ID RELEASE 81%2029480		134	0.51569986	1.8072299	0.0	0.016727442	0.748	4584	tags=51%, list=30%, signal=72%	
NRIF SIGNALS CELL DEATH FROM THE NUCLEUS%REACTOME%R-HSA-205043.3	NRIF SIGNALS CELL DEATH FROM THE NUCLEUS%REACTOME%R-HSA-205043.3		15	0.73473406	1.8071058	0.0	0.016538179	0.748	1644	tags=47%, list=11%, signal=52%	
PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145	PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145		50	0.5787049	1.807041	0.0	0.016341982	0.749	3704	tags=64%, list=24%, signal=84%	
CYCLIN E ASSOCIATED EVENTS DURING G1 S TRANSITION%REACTOME DATABASE ID RELEASE 81%69202	CYCLIN E ASSOCIATED EVENTS DURING G1 S TRANSITION%REACTOME DATABASE ID RELEASE 81%69202		80	0.5436613	1.8049692	0.0	0.016664837	0.758	3875	tags=49%, list=25%, signal=65%	
PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206	PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206		50	0.5787049	1.8045853	0.0	0.016531331	0.759	3704	tags=64%, list=24%, signal=84%	
ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754	ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754		48	0.5777442	1.8021115	0.0	0.017169807	0.773	3704	tags=65%, list=24%, signal=85%	
ABORTIVE ELONGATION OF HIV-1 TRANSCRIPT IN THE ABSENCE OF TAT%REACTOME%R-HSA-167242.4	ABORTIVE ELONGATION OF HIV-1 TRANSCRIPT IN THE ABSENCE OF TAT%REACTOME%R-HSA-167242.4		23	0.6612038	1.7960829	0.001344086	0.01888458	0.807	4288	tags=78%, list=28%, signal=108%	
NPAS4 REGULATES EXPRESSION OF TARGET GENES%REACTOME DATABASE ID RELEASE 81%9768919	NPAS4 REGULATES EXPRESSION OF TARGET GENES%REACTOME DATABASE ID RELEASE 81%9768919		16	0.7141287	1.7957187	0.0013888889	0.018807476	0.808	2120	tags=44%, list=14%, signal=51%	
B CELL MEDIATED IMMUNITY%GOBP%GO:0019724	B CELL MEDIATED IMMUNITY%GOBP%GO:0019724		88	0.52922004	1.7898229	0.0011600928	0.020437738	0.839	5183	tags=63%, list=34%, signal=94%	
ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS%GOBP%GO:0015980	ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS%GOBP%GO:0015980		144	0.5043399	1.7877665	0.0	0.0209084	0.844	3127	tags=45%, list=20%, signal=56%	
RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201	RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201		55	0.55511284	1.7867109	0.0011668612	0.02104044	0.848	3704	tags=60%, list=24%, signal=79%	
TNF SIGNALING%REACTOME%R-HSA-75893.10	TNF SIGNALING%REACTOME%R-HSA-75893.10		52	0.568932	1.7861623	0.0	0.02097387	0.853	2621	tags=37%, list=17%, signal=44%	
INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE BY P53 CLASS MEDIATOR%GOBP%GO:0042771	INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE BY P53 CLASS MEDIATOR%GOBP%GO:0042771		19	0.6878899	1.7860485	0.0	0.02074846	0.853	1456	tags=37%, list=9%, signal=41%	
NUCLEOTIDE EXCISION REPAIR%REACTOME DATABASE ID RELEASE 81%5696398	NUCLEOTIDE EXCISION REPAIR%REACTOME DATABASE ID RELEASE 81%5696398		106	0.51726055	1.7852832	0.0	0.02078207	0.856	3411	tags=47%, list=22%, signal=60%	
PINK1-PRKN MEDIATED MITOPHAGY%REACTOME DATABASE ID RELEASE 81%5205685	PINK1-PRKN MEDIATED MITOPHAGY%REACTOME DATABASE ID RELEASE 81%5205685		18	0.7013392	1.7823782	0.0026954177	0.021597361	0.864	1770	tags=56%, list=11%, signal=63%	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION%GOBP%GO:0072655	ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION%GOBP%GO:0072655		63	0.5445988	1.7822038	0.0	0.021403253	0.865	5046	tags=57%, list=33%, signal=85%	
PROTEIN INSERTION INTO MEMBRANE%GOBP%GO:0051205	PROTEIN INSERTION INTO MEMBRANE%GOBP%GO:0051205		35	0.6102203	1.7820814	0.0012578616	0.021183182	0.867	4402	tags=66%, list=29%, signal=92%	
LATE PHASE OF HIV LIFE CYCLE%REACTOME%R-HSA-162599.4	LATE PHASE OF HIV LIFE CYCLE%REACTOME%R-HSA-162599.4		125	0.50705796	1.7803173	0.0	0.021564879	0.872	4604	tags=49%, list=30%, signal=69%	
MRNA CAPPING%REACTOME%R-HSA-72086.5	MRNA CAPPING%REACTOME%R-HSA-72086.5		28	0.63877964	1.7789619	0.0012738854	0.021817464	0.877	3328	tags=57%, list=22%, signal=73%	
TNFR2 NON-CANONICAL NF-KB PATHWAY%REACTOME%R-HSA-5668541.5	TNFR2 NON-CANONICAL NF-KB PATHWAY%REACTOME%R-HSA-5668541.5		91	0.5172155	1.7760252	0.0	0.022826614	0.894	3916	tags=45%, list=25%, signal=60%	
TP53 REGULATES TRANSCRIPTION OF DNA REPAIR GENES%REACTOME DATABASE ID RELEASE 81%6796648	TP53 REGULATES TRANSCRIPTION OF DNA REPAIR GENES%REACTOME DATABASE ID RELEASE 81%6796648		57	0.54996127	1.7720648	0.0	0.024145797	0.916	4438	tags=56%, list=29%, signal=78%	
VESICLE COATING%GOBP%GO:0006901	VESICLE COATING%GOBP%GO:0006901		34	0.6067002	1.7709666	0.0012562814	0.024333566	0.918	2468	tags=44%, list=16%, signal=52%	
TBC RABGAPS%REACTOME%R-HSA-8854214.2	TBC RABGAPS%REACTOME%R-HSA-8854214.2		42	0.5781178	1.7676762	0.0	0.025455734	0.931	3334	tags=52%, list=22%, signal=67%	
INTERFERON ALPHA BETA SIGNALING%REACTOME DATABASE ID RELEASE 81%909733	INTERFERON ALPHA BETA SIGNALING%REACTOME DATABASE ID RELEASE 81%909733		61	0.5537087	1.7637513	0.0	0.026903845	0.943	4618	tags=56%, list=30%, signal=79%	
